trend trendClass trendLength relevantTweetsFromStream tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies tweetsWithRts retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet averageRank mostDominantRank maximumRank mostDominantSlice duration durationOfLongestDateRange daySlices 1 2 3 4 5 6 7
4musicjustin, Meme, 12, 1.305880816610804E-4, 8.904761904761905, 0.9251700680272109, 1.0204081632653061, 0.006802721088435374, 0.013605442176870748, 0.8979591836734694, 0.8979591836734694, 40.98639455782313, 0.006802721088435374, 0.14965986394557823, 2.2432432432432434, 2, 2, 6, 37, 35, true, true, true, true, true, true, false, false
bigreunion2014, Event, 14, 9.576459321812562E-5, 7.956043956043956, 1.4945054945054945, 1.2692307692307692, 0.0, 0.1043956043956044, 0.42857142857142855, 0.42857142857142855, 66.78021978021978, 0.0, 0.016483516483516484, 4.583333333333333, 4, 3, 0, 12, 12, true, false, false, false, false, false, false, false
tbt, Meme, 3, 4.2658773342619594E-4, 5.600418410041841, 0.8619246861924686, 2.0334728033472804, 0.5397489539748954, 0.06694560669456066, 0.3284518828451883, 0.3284518828451883, 7.163179916317992, 0.5481171548117155, 0.399581589958159, 7.0, 7, 7, 0, 1, 1, true, false, false, false, false, false, false, false
gogglebox, Event, 9, 7.312932573020503E-4, 5.34054054054054, 0.41621621621621624, 0.9351351351351351, 0.016216216216216217, 0.07567567567567568, 0.23243243243243245, 0.23243243243243245, 1.0486486486486486, 0.016216216216216217, 0.08648648648648649, 3.8, 4, 3, 7, 10, 10, false, false, false, false, false, false, false, true
tgif, Meme, 4, 2.0894093065772863E-4, 4.240259740259741, 0.5324675324675324, 1.8831168831168832, 0.3116883116883117, 0.05194805194805195, 0.18831168831168832, 0.18831168831168832, 0.2597402597402597, 0.33116883116883117, 0.17532467532467533, 5.723809523809524, 6, 2, 4, 105, 48, true, true, true, true, true, true, true, true
polis14, Event, 7, 5.223523266443216E-5, 9.089820359281438, 1.4251497005988023, 1.1916167664670658, 0.07784431137724551, 0.08982035928143713, 0.5389221556886228, 0.5389221556886228, 2.730538922155689, 0.07784431137724551, 0.08383233532934131, 2.735294117647059, 2, 1, 4, 102, 102, true, true, true, true, true, false, false, false
question time, Event, 13, 0.02638749836764898, 9.41779417794178, 0.8653136531365314, 0.7527675276752768, 0.23103731037310374, 0.16564165641656417, 0.4571545715457155, 0.4571545715457155, 1013.2004920049201, 0.23390733907339073, 0.17302173021730216, 3.6901408450704225, 2, 1, 2, 142, 111, true, true, true, true, true, false, false, false
my friday, Meme, 9, 0.011779044965829452, 7.340020060180541, 0.9558676028084253, 0.802407221664995, 0.23721163490471414, 0.10982948846539618, 0.39418254764292876, 0.39418254764292876, 94.03410230692076, 0.24573721163490472, 0.22668004012036108, 10.0, 10, 10, 7, 1, 1, false, false, false, false, false, false, false, true
bbcqt, Event, 5, 0.0027858790754363818, 9.468571428571428, 0.7952380952380952, 1.071904761904762, 0.05714285714285714, 0.037142857142857144, 0.690952380952381, 0.690952380952381, 98.58714285714285, 0.05714285714285714, 0.06619047619047619, 5.32258064516129, 5, 4, 0, 31, 31, true, true, false, false, false, false, false, false
masterchef, Event, 10, 1.218822095503417E-4, 6.503759398496241, 0.42857142857142855, 1.1578947368421053, 0.06766917293233082, 0.10526315789473684, 0.18045112781954886, 0.18045112781954886, 6.2406015037593985, 0.06766917293233082, 0.07518796992481203, 5.4, 5, 4, 7, 15, 14, true, false, false, false, false, false, false, true
