trend trendClass trendLength relevantTweetsFromStream tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies tweetsWithRts retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet averageRank mostDominantRank maximumRank mostDominantSlice duration durationOfLongestDateRange daySlices 1 2 3 4 5 6 7
sjsharks, Event, 8, 0.003357335335954411, 11.530923694779116, 0.9654618473895582, 1.2160642570281124, 0.07389558232931727, 0.016867469879518072, 0.8947791164658635, 0.8947791164658635, 66.85381526104418, 0.07389558232931727, 0.3413654618473896, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
adobesummit, Event, 11, 0.001563811459115607, 9.496998799519808, 1.559423769507803, 1.2725090036014406, 0.4729891956782713, 0.03361344537815126, 0.737094837935174, 0.737094837935174, 92.55342136854742, 0.47539015606242496, 0.18007202881152462, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
rapecultureiswhen, Meme, 17, 0.0013871095993285329, 12.07643312101911, 0.9936305732484076, 1.0063694267515924, 0.03184713375796178, 0.006369426751592357, 0.9681528662420382, 0.9681528662420382, 493.61146496815286, 0.03184713375796178, 0.006369426751592357, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
49ers, Event, 5, 0.0020497415735300614, 10.52037617554859, 1.1442006269592477, 1.1065830721003134, 0.7836990595611285, 0.003134796238244514, 0.8119122257053292, 0.8119122257053292, 41.874608150470216, 0.7931034482758621, 0.4263322884012539, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
originals, Meme, 9, 0.008481689269779564, 4.181458003169572, 0.6822503961965135, 4.574484944532488, 0.9984152139461173, 0.042789223454833596, 0.3486529318541997, 0.3486529318541997, 3.759904912836767, 1.002377179080824, 0.7599049128367671, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
adidas, Meme, 6, 0.012846225206520298, 3.361863488624052, 0.4122426868905742, 6.846153846153846, 0.9945828819068255, 0.0276273022751896, 0.39003250270855905, 0.39003250270855905, 4.317984832069339, 0.9978331527627302, 0.5119176598049837, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
addict, Meme, 6, 0.0023854751071255027, 1.9545454545454546, 0.36363636363636365, 10.164335664335665, 0.9615384615384616, 0.03146853146853147, 0.36713286713286714, 0.36713286713286714, 1.7412587412587412, 0.9615384615384616, 0.013986013986013986, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
sanjose, Event, 7, 9.188496708927861E-4, 9.842105263157896, 0.07894736842105263, 2.8771929824561404, 0.9473684210526315, 0.008771929824561403, 0.043859649122807015, 0.043859649122807015, 0.08771929824561403, 0.9473684210526315, 0.03508771929824561, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
adtechsf, Event, 8, 5.742810443079914E-4, 8.363636363636363, 1.1363636363636365, 1.5303030303030303, 0.19696969696969696, 0.10606060606060606, 0.3484848484848485, 0.3484848484848485, 0.9242424242424242, 0.19696969696969696, 0.2878787878787879, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
whatchiuxiiswhatchiuget, Meme, 23, 5.477757653399302E-4, 0.45161290322580644, 1.4516129032258065, 2.0, 0.0, 0.5483870967741935, 0.46774193548387094, 0.46774193548387094, 0.7419354838709677, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
xinglereadychiumingle, Meme, 21, 5.477757653399302E-4, 0.45161290322580644, 1.4516129032258065, 2.0, 0.0, 0.5483870967741935, 0.46774193548387094, 0.46774193548387094, 0.7419354838709677, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
followtrick, Meme, 11, 5.212704863718691E-4, 8.59322033898305, 1.7118644067796611, 5.762711864406779, 0.0, 0.0, 0.8135593220338984, 0.8135593220338984, 3.389830508474576, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
anotherfollowtrain, Meme, 18, 4.8593011441445423E-4, 8.709090909090909, 1.8, 6.0, 0.0, 0.0, 0.8545454545454545, 0.8545454545454545, 3.618181818181818, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
raiders, Event, 7, 0.002456155851040332, 8.444943820224719, 1.6179775280898876, 1.2741573033707865, 0.18651685393258427, 0.020224719101123594, 0.8674157303370786, 0.8674157303370786, 99.71460674157304, 0.18651685393258427, 0.5325842696629214, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
coinsummit, Event, 10, 5.919512302866987E-4, 8.985074626865671, 1.3432835820895523, 1.2537313432835822, 0.208955223880597, 0.05970149253731343, 0.5671641791044776, 0.5671641791044776, 2.388059701492537, 0.208955223880597, 0.23880597014925373, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
oculus, Event, 6, 0.014056632946061758, 10.14950495049505, 0.9725247524752475, 0.12227722772277227, 0.6797029702970298, 0.03391089108910891, 0.7195544554455445, 0.7195544554455445, 44.1539603960396, 0.7079207920792079, 0.09975247524752476, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
mh370, Event, 5, 5.036003003931616E-4, 9.532710280373832, 1.0467289719626167, 1.5327102803738317, 0.794392523364486, 0.056074766355140186, 0.48598130841121495, 0.48598130841121495, 3.1121495327102804, 0.8037383177570093, 0.17757009345794392, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
weday, Meme, 5, 0.003083447453284446, 5.709449929478138, 1.5867418899858956, 1.7531734837799717, 0.14104372355430184, 0.036671368124118475, 0.7122708039492243, 0.7122708039492243, 51.98871650211566, 0.14104372355430184, 0.6389280677009873, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
