trend trendClass trendLength tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet tweetsPerUser uniqueUsersCount userStatusesPerUser listedUsersPerUser userFollowersPerUser userFriendsPerUser avgVerifiedUsers
mh370, Event, 5, 8.391959798994975, 0.15362526920315864, 0.8973438621679828, 0.0, 0.07824838478104809, 0.013639626704953339, 0.013639626704953339, 0.0, 0.06389088298636038, 1.2092013888888888, 1152, 10419.678819444445, 9.457465277777779, 1060.1927083333333, 762.4782986111111, 8.680555555555555E-4
thewalkingdead, Event, 14, 5.042307692307692, 0.21153846153846154, 1.4230769230769231, 0.0, 0.08076923076923077, 0.0, 0.0, 0.0, 0.08846153846153847, 1.3, 200, 8285.6, 3.11, 509.195, 613.48, 0.0
jackbirthdayfollowspree, Meme, 23, 3.0585774058577404, 0.899581589958159, 2.5606694560669454, 0.0, 0.8075313807531381, 0.0, 0.0, 0.0, 0.012552301255230125, 7.966666666666667, 30, 15481.666666666666, 10.066666666666666, 1966.7333333333333, 1586.6333333333334, 0.0
4lettersformonday, Meme, 17, 0.9652173913043478, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 115.0, 2, 11456.0, 0.5, 714.5, 1313.5, 0.0
selfie, Meme, 6, 5.736598890942699, 0.5147874306839186, 0.6857670979667283, 0.0, 0.2634011090573013, 0.0, 0.0, 0.0, 0.43715341959334564, 1.0896273917421955, 993, 12147.54078549849, 6.850956696878147, 1021.8731117824774, 788.9214501510575, 0.0030211480362537764
happymonday, Meme, 11, 5.508196721311475, 0.5792349726775956, 1.5628415300546448, 0.0, 0.17486338797814208, 0.0, 0.0, 0.0, 0.20218579234972678, 1.063953488372093, 172, 6640.0058139534885, 6.598837209302325, 723.2383720930233, 745.25, 0.0
tweetyourfavouritederbyphoto, Meme, 28, 0.7222222222222222, 0.2111111111111111, 1.0833333333333333, 0.0, 0.1, 0.0, 0.0, 0.0, 0.9666666666666667, 1.3432835820895523, 134, 8418.283582089553, 4.477611940298507, 830.3656716417911, 774.9776119402985, 0.0
iamdublinsbillionthgirl, Meme, 23, 1.1099476439790577, 0.9685863874345549, 1.2041884816753927, 0.0, 0.774869109947644, 0.0, 0.0, 0.0, 0.03664921465968586, 5.96875, 32, 9647.21875, 11.96875, 908.09375, 830.875, 0.0
nomakeupselfie, Meme, 14, 4.914529914529915, 0.6752136752136753, 1.6752136752136753, 0.0, 0.28205128205128205, 0.0, 0.0, 0.0, 0.5811965811965812, 1.0934579439252337, 107, 7105.785046728972, 9.962616822429906, 985.7663551401869, 504.23364485981307, 0.0
votegoodluckcharlie, Meme, 19, 2.267605633802817, 0.22535211267605634, 2.0140845070422535, 0.0, 0.19718309859154928, 0.0, 0.0, 0.0, 0.323943661971831, 71.0, 1, 13504.0, 2.0, 1512.0, 978.0, 0.0
8yearsofhannahmontana, Meme, 21, 4.4523809523809526, 0.2261904761904762, 1.1428571428571428, 0.0, 0.15476190476190477, 0.0, 0.0, 0.0, 0.36904761904761907, 1.4736842105263157, 57, 21688.298245614034, 14.052631578947368, 2129.035087719298, 1703.3859649122808, 0.0
motogp, Event, 6, 7.606741573033708, 0.651685393258427, 1.1348314606741574, 0.0, 0.2808988764044944, 0.0, 0.0, 0.0, 0.07865168539325842, 1.3088235294117647, 68, 7734.088235294118, 7.397058823529412, 529.0, 583.7352941176471, 0.0
fbloggers, Meme, 9, 5.90625, 0.75, 2.78125, 0.0, 0.109375, 0.0, 0.0, 0.0, 0.140625, 1.6, 40, 5733.75, 13.2, 749.75, 651.675, 0.0
bbloggers, Meme, 9, 6.178571428571429, 0.30357142857142855, 2.642857142857143, 0.0, 0.05357142857142857, 0.0, 0.0, 0.0, 0.07142857142857142, 1.75, 32, 7417.71875, 11.78125, 634.5, 579.90625, 0.0
100happydays, Meme, 12, 6.441441441441442, 0.27927927927927926, 1.8423423423423424, 0.0, 0.03153153153153153, 0.0, 0.0, 0.0, 0.6711711711711712, 1.1269035532994924, 197, 4056.1776649746193, 5.116751269035533, 336.84263959390864, 475.73604060913704, 0.0
nofilter, Meme, 8, 3.926470588235294, 0.4264705882352941, 2.8529411764705883, 0.0, 0.19117647058823528, 0.0, 0.0, 0.0, 0.4411764705882353, 1.1147540983606556, 61, 6086.426229508197, 8.426229508196721, 467.6393442622951, 553.360655737705, 0.0
tgtgconf14, Event, 10, 8.48314606741573, 0.9325842696629213, 1.3258426966292134, 0.0, 0.15730337078651685, 0.0, 0.0, 0.0, 0.2247191011235955, 6.846153846153846, 13, 3480.230769230769, 28.692307692307693, 1599.8461538461538, 669.8461538461538, 0.0
happydays, Meme, 9, 6.579710144927536, 0.4057971014492754, 1.608695652173913, 0.0, 0.21739130434782608, 0.0, 0.0, 0.0, 0.07246376811594203, 1.0298507462686568, 67, 4783.104477611941, 6.358208955223881, 1157.8208955223881, 574.3880597014926, 0.014925373134328358
promaxbdaeurope, Event, 15, 10.292682926829269, 0.5, 1.524390243902439, 0.0, 0.13414634146341464, 0.0, 0.0, 0.0, 0.36585365853658536, 11.714285714285714, 7, 2544.5714285714284, 50.714285714285715, 1311.7142857142858, 908.4285714285714, 0.0
