trend trendClass trendLength tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet tweetsPerUser uniqueUsersCount userStatusesPerUser listedUsersPerUser userFollowersPerUser userFriendsPerUser avgVerifiedUsers
wrestlemania, Event, 12, 5.675108988997302, 0.24455055013493876, 1.2721610961179157, 0.006435540793024704, 0.089059580651858, 0.0, 0.0, 0.006435540793024704, 0.039028440938343366, 2.6308028399781542, 1831, 8727.98689240852, 3.389404696886947, 596.2692517749864, 676.1714909885309, 0.0
wrestlemania30, Event, 14, 5.49247311827957, 0.2172043010752688, 1.6010752688172043, 0.001075268817204301, 0.06989247311827956, 0.0, 0.0, 0.001075268817204301, 0.043010752688172046, 2.493297587131367, 373, 7603.128686327078, 2.4718498659517425, 507.5013404825737, 608.4155495978553, 0.002680965147453083
gameofthrones, Event, 13, 4.944852941176471, 0.15257352941176472, 1.4613970588235294, 0.01838235294117647, 0.03125, 0.0, 0.0, 0.02022058823529412, 0.042279411764705885, 1.5498575498575498, 351, 6408.05698005698, 6.660968660968661, 407.14529914529913, 471.45014245014244, 0.0
wwe, Event, 3, 7.259640102827763, 0.350471293916024, 1.2399314481576693, 0.011139674378748929, 0.16023993144815768, 0.0, 0.0, 0.011139674378748929, 0.038560411311053984, 1.6052269601100413, 727, 10412.361760660247, 3.297111416781293, 566.678129298487, 645.0151306740028, 0.0
streakvsbeast, Event, 13, 3.8464912280701755, 0.19736842105263158, 1.8903508771929824, 0.008771929824561403, 0.06578947368421052, 0.0, 0.0, 0.008771929824561403, 0.06578947368421052, 1.2808988764044944, 178, 5475.8707865168535, 5.719101123595506, 297.47752808988764, 447.2022471910112, 0.0
skipto1mill, Meme, 11, 4.556338028169014, 0.5704225352112676, 3.2183098591549295, 0.014084507042253521, 0.4295774647887324, 0.0, 0.0, 0.02112676056338028, 0.04929577464788732, 15.777777777777779, 9, 17641.222222222223, 14.555555555555555, 2707.6666666666665, 2533.3333333333335, 0.0
gameofthronesseason4, Event, 20, 4.064814814814815, 0.18518518518518517, 1.7314814814814814, 0.046296296296296294, 0.06481481481481481, 0.0, 0.0, 0.046296296296296294, 0.07407407407407407, 1.2272727272727273, 88, 7594.261363636364, 6.0227272727272725, 445.1931818181818, 488.46590909090907, 0.0
selfieday, Meme, 9, 3.0135135135135136, 0.6216216216216216, 1.6081081081081081, 0.06756756756756757, 0.2635135135135135, 0.0, 0.0, 0.06756756756756757, 0.7972972972972973, 1.1653543307086613, 127, 5229.6614173228345, 7.228346456692913, 623.2519685039371, 640.5511811023622, 0.007874015748031496
wrestlemaniaxxx, Event, 15, 5.114754098360656, 0.23770491803278687, 1.8032786885245902, 0.01639344262295082, 0.05737704918032787, 0.0, 0.0, 0.01639344262295082, 0.040983606557377046, 2.033333333333333, 60, 7778.183333333333, 4.0, 607.75, 628.5, 0.0
yesmovement, Event, 11, 4.747126436781609, 0.3831417624521073, 2.3793103448275863, 0.0038314176245210726, 0.13026819923371646, 0.0, 0.0, 0.0038314176245210726, 0.034482758620689655, 1.2857142857142858, 203, 6238.901477832513, 3.0985221674876846, 644.871921182266, 667.0344827586207, 0.0
andrethegiantmemorialbattleroyal, Event, 32, 3.8518518518518516, 0.41975308641975306, 1.7654320987654322, 0.012345679012345678, 0.08641975308641975, 0.0, 0.0, 0.012345679012345678, 0.037037037037037035, 1.1911764705882353, 68, 8998.823529411764, 13.25, 506.9264705882353, 718.3823529411765, 0.0
followmejacob, Meme, 13, 11.986301369863014, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 73.0, 1, 33263.0, 66.0, 20878.0, 19161.0, 0.0
happymonday, Meme, 11, 6.470588235294118, 0.3137254901960784, 1.392156862745098, 0.0784313725490196, 0.11764705882352941, 0.0, 0.0, 0.0784313725490196, 0.1568627450980392, 1.02, 50, 5542.92, 5.68, 1044.56, 816.08, 0.0
