trend trendClass trendLength tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet tweetsPerUser uniqueUsersCount userStatusesPerUser listedUsersPerUser userFollowersPerUser userFriendsPerUser avgVerifiedUsers
grandnational, Event, 13, 6.320876288659794, 0.3904639175257732, 1.6056701030927836, 0.04639175257731959, 0.14690721649484537, 0.0, 0.0, 0.04639175257731959, 0.18943298969072164, 1.1213872832369942, 692, 5342.4234104046245, 3.560693641618497, 509.7774566473988, 599.400289017341, 0.0
gogglebox, Event, 9, 5.125458547322084, 0.2193690388848129, 0.8818782098312545, 0.008070432868672046, 0.08363903154805576, 0.0, 0.0, 0.008070432868672046, 0.036683785766691124, 1.2993326978074355, 1049, 8572.149666348903, 4.087702573879886, 574.1897044804576, 653.8331744518589, 0.0
ff, Meme, 2, 3.1638065522620904, 4.8580343213728545, 1.3385335413416537, 0.031513260530421215, 0.2670826833073323, 0.0, 0.0, 0.0327613104524181, 0.0374414976599064, 2.0798182998053214, 1541, 13281.33549643089, 22.921479558728098, 2139.0408825438026, 1387.458792991564, 0.0012978585334198572
trndnl, Meme, 6, 8.399262899262899, 0.4090909090909091, 1.4262899262899262, 0.5958230958230958, 0.1683046683046683, 0.0, 0.0, 0.5958230958230958, 0.23464373464373464, 162.8, 5, 29009.8, 17.8, 1636.8, 46.8, 0.0
benappreciationday, Meme, 18, 2.2660098522167487, 1.7463054187192117, 1.4926108374384237, 0.0, 0.4039408866995074, 0.0, 0.0, 0.0, 0.19458128078817735, 101.5, 4, 8342.5, 5.75, 1713.75, 1771.25, 0.0
followuna, Meme, 9, 3.7042606516290726, 1.0075187969924813, 1.3157894736842106, 0.002506265664160401, 0.8145363408521303, 0.0, 0.0, 0.002506265664160401, 0.020050125313283207, 8.48936170212766, 47, 21547.468085106382, 11.617021276595745, 1924.063829787234, 1661.4468085106382, 0.0
aintree, Event, 7, 7.150994575045208, 0.5, 0.8725135623869801, 0.0650994575045208, 0.21066907775768534, 0.0, 0.0, 0.0650994575045208, 0.2974683544303797, 1.2074235807860263, 916, 7346.215065502183, 6.812227074235808, 781.4890829694323, 620.7893013100437, 0.002183406113537118
lcfc, Event, 4, 6.878136200716846, 0.46236559139784944, 1.5734767025089607, 0.03942652329749104, 0.14695340501792115, 0.0, 0.0, 0.03942652329749104, 0.08243727598566308, 1.5414364640883977, 181, 7015.4309392265195, 3.8011049723756907, 463.42541436464086, 538.1767955801105, 0.0
deanlemonfollowspree, Meme, 20, 4.437768240343348, 0.9012875536480687, 1.0, 0.0, 0.6695278969957081, 0.0, 0.0, 0.0, 0.09012875536480687, 9.32, 25, 21185.92, 7.44, 2316.16, 1772.6, 0.0
tgif, Meme, 4, 4.163727959697733, 0.4282115869017632, 1.3249370277078085, 0.0906801007556675, 0.1309823677581864, 0.0, 0.0, 0.0906801007556675, 0.1712846347607053, 1.072972972972973, 370, 8150.224324324325, 5.897297297297297, 674.3702702702702, 689.3513513513514, 0.0
fridayfeeling, Meme, 13, 4.895196506550218, 0.3624454148471616, 2.091703056768559, 0.05240174672489083, 0.10043668122270742, 0.0, 0.0, 0.05240174672489083, 0.2183406113537118, 1.0601851851851851, 216, 4309.481481481482, 7.523148148148148, 851.5601851851852, 862.8888888888889, 0.0
swfc, Event, 4, 6.613899613899614, 0.23166023166023167, 1.3513513513513513, 0.03861003861003861, 0.09266409266409266, 0.0, 0.0, 0.03861003861003861, 0.04247104247104247, 1.8633093525179856, 139, 6337.244604316546, 3.8920863309352516, 538.0719424460432, 698.2661870503597, 0.0
lufc, Event, 4, 7.956140350877193, 0.42543859649122806, 1.4429824561403508, 0.07894736842105263, 0.21052631578947367, 0.0, 0.0, 0.07894736842105263, 0.13596491228070176, 1.5944055944055944, 143, 6874.062937062937, 5.3076923076923075, 1052.4965034965035, 935.4475524475524, 0.0
100happydays, Meme, 12, 6.212435233160622, 0.21761658031088082, 1.994818652849741, 0.23316062176165803, 0.031088082901554404, 0.0, 0.0, 0.23316062176165803, 0.6632124352331606, 1.0722222222222222, 180, 4461.377777777778, 4.3277777777777775, 303.5, 453.6, 0.0
happyfriday, Meme, 11, 4.776041666666667, 0.8541666666666666, 1.6875, 0.09895833333333333, 0.23958333333333334, 0.0, 0.0, 0.09895833333333333, 0.2552083333333333, 1.1851851851851851, 162, 5447.876543209876, 7.839506172839506, 706.2962962962963, 750.2592592592592, 0.0
twfanfridayfollowspree, Meme, 22, 5.9109947643979055, 1.1204188481675392, 1.0732984293193717, 0.20418848167539266, 0.8638743455497382, 0.0, 0.0, 0.20418848167539266, 0.2198952879581152, 6.366666666666666, 30, 18074.733333333334, 7.633333333333334, 1030.0, 1224.8666666666666, 0.0
pancreaticcancer, Meme, 16, 11.07643312101911, 0.9426751592356688, 1.6878980891719746, 0.9681528662420382, 0.8662420382165605, 0.0, 0.0, 0.9936305732484076, 0.025477707006369428, 9.8125, 16, 31012.4375, 40.625, 3908.5625, 3184.1875, 0.0625
