trend trendClass trendLength tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet tweetsPerUser uniqueUsersCount userStatusesPerUser listedUsersPerUser userFollowersPerUser userFriendsPerUser avgVerifiedUsers
heinekencup, Event, 11, 6.289099526066351, 0.4099526066350711, 2.1066350710900474, 0.023696682464454975, 0.05687203791469194, 0.0, 0.0, 0.023696682464454975, 0.02843601895734597, 2.24468085106383, 188, 4890.38829787234, 5.781914893617022, 618.1382978723404, 581.7606382978723, 0.005319148936170213
thevoiceukfinal, Event, 15, 4.947486033519553, 0.5290502793296089, 1.3631284916201116, 0.025139664804469275, 0.14860335195530727, 0.0, 0.0, 0.02569832402234637, 0.030167597765363128, 1.698292220113852, 1054, 6012.4829222011385, 7.214421252371917, 939.1518026565465, 905.80834914611, 0.0
grandnational, Event, 13, 5.626310947562097, 0.18840846366145353, 1.4323827046918123, 0.01766329346826127, 0.0719411223551058, 0.0, 0.0, 0.01766329346826127, 0.08077276908923643, 1.2540378403322565, 4334, 5606.321181356714, 4.568297185048454, 602.5265343793262, 600.9778495616059, 4.6146746654360867E-4
lufc, Event, 4, 6.785375118708452, 0.35327635327635326, 1.47673314339981, 0.03513770180436847, 0.17758784425451093, 0.0, 0.0, 0.03513770180436847, 0.1063627730294397, 2.068762278978389, 509, 5727.247544204322, 5.359528487229863, 971.5481335952849, 754.943025540275, 0.0
sickcunts, Meme, 9, 3.5765595463137996, 1.274102079395085, 5.03780718336484, 0.005671077504725898, 0.6616257088846881, 0.0, 0.0, 0.005671077504725898, 0.001890359168241966, 15.558823529411764, 34, 16592.323529411766, 27.08823529411765, 4148.588235294118, 3367.8529411764707, 0.0
ifta2014, Event, 8, 5.832635983263598, 0.37656903765690375, 1.3075313807531381, 0.01882845188284519, 0.17364016736401675, 0.0, 0.0, 0.01882845188284519, 0.1589958158995816, 2.7314285714285713, 175, 5941.411428571429, 9.622857142857143, 662.4685714285714, 677.2742857142857, 0.005714285714285714
nufc, Event, 4, 7.935064935064935, 0.2813852813852814, 1.352813852813853, 0.0367965367965368, 0.14935064935064934, 0.0, 0.0, 0.04112554112554113, 0.06060606060606061, 1.519736842105263, 304, 8156.832236842105, 5.3980263157894735, 527.9440789473684, 600.0361842105264, 0.003289473684210526
selfie, Meme, 6, 4.86695652173913, 0.5382608695652173, 0.9, 0.11565217391304349, 0.25478260869565217, 0.0, 0.0, 0.11565217391304349, 0.5608695652173913, 1.1089681774349085, 1037, 9468.672131147541, 6.3982642237222755, 884.4030858244937, 758.76181292189, 0.0
avfc, Event, 4, 7.492718446601942, 0.30339805825242716, 1.5024271844660195, 0.01699029126213592, 0.16262135922330098, 0.0, 0.0, 0.01699029126213592, 0.03398058252427184, 2.134715025906736, 193, 6308.290155440414, 3.227979274611399, 472.69948186528495, 642.020725388601, 0.0
rightnow, Meme, 8, 8.030985915492957, 0.9605633802816902, 1.0056338028169014, 0.0028169014084507044, 0.9464788732394366, 0.0, 0.0, 0.0028169014084507044, 0.005633802816901409, 14.2, 25, 22020.4, 12.16, 2678.28, 2629.24, 0.0
thevoice, Event, 8, 5.017857142857143, 0.3607142857142857, 1.4392857142857143, 0.025, 0.125, 0.0, 0.0, 0.025, 0.03214285714285714, 1.238938053097345, 226, 7817.539823008849, 7.31858407079646, 580.9955752212389, 677.0840707964602, 0.0
overloadboybandannouncement, Event, 27, 6.974874371859296, 1.0954773869346734, 1.050251256281407, 0.010050251256281407, 0.2663316582914573, 0.0, 0.0, 0.010050251256281407, 0.035175879396984924, 9.045454545454545, 22, 20021.68181818182, 11.590909090909092, 4697.409090909091, 5023.136363636364, 0.0
mcfc, Event, 4, 7.310975609756097, 0.2774390243902439, 1.5579268292682926, 0.01524390243902439, 0.14329268292682926, 0.0, 0.0, 0.01524390243902439, 0.09146341463414634, 1.407725321888412, 233, 8419.682403433477, 41.05579399141631, 8419.944206008584, 1503.1244635193134, 0.004291845493562232
saturdaynighttakeaway, Event, 21, 5.580357142857143, 0.6919642857142857, 1.4553571428571428, 0.008928571428571428, 0.15625, 0.0, 0.0, 0.008928571428571428, 0.06696428571428571, 1.1978609625668448, 187, 8437.898395721924, 4.470588235294118, 532.4171122994652, 679.7700534759358, 0.0
saintsfc, Event, 8, 6.5625, 0.3125, 1.4895833333333333, 0.036458333333333336, 0.13541666666666666, 0.0, 0.0, 0.036458333333333336, 0.06770833333333333, 1.8640776699029127, 103, 7967.679611650486, 25.990291262135923, 2694.2038834951454, 755.4757281553398, 0.009708737864077669
cfc, Event, 3, 6.371794871794871, 0.2794871794871795, 1.6128205128205129, 0.041025641025641026, 0.11025641025641025, 0.0, 0.0, 0.041025641025641026, 0.11538461538461539, 1.6115702479338843, 242, 9394.309917355371, 6.528925619834711, 710.7561983471074, 648.7561983471074, 0.004132231404958678
thegrandnational2014, Event, 20, 6.079365079365079, 0.12698412698412698, 1.4761904761904763, 0.023809523809523808, 0.05555555555555555, 0.0, 0.0, 0.023809523809523808, 0.031746031746031744, 1.4, 90, 8512.255555555555, 4.555555555555555, 701.8777777777777, 882.3888888888889, 0.0
trndnl, Meme, 6, 8.673913043478262, 0.40372670807453415, 1.3643892339544514, 0.5766045548654244, 0.16977225672877846, 0.0, 0.0, 0.577639751552795, 0.2432712215320911, 138.0, 7, 24344.428571428572, 14.142857142857142, 1359.7142857142858, 260.2857142857143, 0.0
