trend trendClass trendLength relevantTweetsFromStream tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies tweetsWithRts retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet averageRank mostDominantRank maximumRank mostDominantSlice duration durationOfLongestDateRange daySlices 1 2 3 4 5 6 7
infosec, Event, 7, 0.002025640342226605, 8.904347826086957, 0.991304347826087, 1.9956521739130435, 1.0, 0.0, 0.9608695652173913, 0.9608695652173913, 737.5739130434782, 1.008695652173913, 0.004347826086956522, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
throwbackthursday, Meme, 17, 0.0011638547580337074, 5.705314009661835, 1.3091787439613527, 2.8309178743961354, 0.2946859903381642, 0.00966183574879227, 0.7439613526570048, 0.7439613526570048, 49.08212560386473, 0.30917874396135264, 0.7777777777777778, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
weday, Meme, 5, 9.950513961814902E-4, 5.914529914529915, 2.0, 1.494017094017094, 0.24102564102564103, 0.022222222222222223, 0.8803418803418803, 0.8803418803418803, 141.6974358974359, 0.24102564102564103, 0.7094017094017094, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
connectedbyonstar, Meme, 17, 0.002123368604351573, 11.163179916317992, 1.1548117154811715, 1.0669456066945606, 0.13807531380753138, 0.07531380753138076, 0.9246861924686193, 0.9246861924686193, 24.807531380753137, 0.17154811715481172, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
lelandyee, Event, 9, 0.0017324555558517018, 9.57286432160804, 1.0402010050251256, 1.4547738693467336, 0.628140703517588, 0.0728643216080402, 0.6256281407035176, 0.6256281407035176, 3.7386934673366836, 0.6331658291457286, 0.12562814070351758, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
tbt, Meme, 3, 0.002567587977646881, 6.4046321525885554, 0.776566757493188, 2.1866485013623977, 0.5735694822888283, 0.01634877384196185, 0.3760217983651226, 0.3760217983651226, 17.18392370572207, 0.5831062670299727, 0.3773841961852861, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
smmw14, Event, 6, 0.0014925770942722353, 8.119092627599244, 1.5255198487712665, 1.270321361058601, 0.10586011342155009, 0.09073724007561437, 0.5595463137996219, 0.5595463137996219, 3.1342155009451798, 0.10586011342155009, 0.14177693761814744, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
sfgiants, Event, 8, 0.003207263875192125, 6.424657534246576, 1.0383561643835617, 1.832876712328767, 0.06575342465753424, 0.021917808219178082, 0.8986301369863013, 0.8986301369863013, 166.52876712328768, 0.06575342465753424, 0.5095890410958904, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
nowplaying, Meme, 10, 0.0060591522517480035, 4.878223495702006, 0.050143266475644696, 1.2292263610315186, 0.9527220630372493, 0.0, 0.02005730659025788, 0.02005730659025788, 0.1876790830945559, 0.9570200573065902, 0.011461318051575931, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
sanjose, Event, 7, 0.001306004957488206, 9.32484076433121, 0.20382165605095542, 2.9044585987261144, 0.9171974522292994, 0.0, 0.09554140127388536, 0.09554140127388536, 0.2229299363057325, 0.9363057324840764, 0.012738853503184714, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
