trend trendClass trendLength relevantTweetsFromStream tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies tweetsWithRts retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet averageRank mostDominantRank maximumRank mostDominantSlice duration durationOfLongestDateRange daySlices 1 2 3 4 5 6 7
jamesisbored, Meme, 12, 6.886178714459163E-4, 5.792207792207792, 1.0844155844155845, 1.1363636363636365, 0.4935064935064935, 0.5844155844155844, 0.12337662337662338, 0.12337662337662338, 7.077922077922078, 0.4935064935064935, 0.11038961038961038, 8.2, 8, 7, 0, 10, 9, true, false, false, false, false, false, true, true
mymumiscoolerthanyourmum, Meme, 24, 6.614355870467354E-4, 12.229166666666666, 0.8392857142857143, 1.0, 0.005952380952380952, 0.026785714285714284, 0.7797619047619048, 0.7797619047619048, 1612.5684523809523, 0.005952380952380952, 0.01488095238095238, 2.0, 1, 1, 7, 16, 16, false, false, false, false, false, false, true, true
mirallas, Event, 8, 8.154685319754272E-5, 12.12751677852349, 0.7583892617449665, 0.15436241610738255, 0.5369127516778524, 0.087248322147651, 0.7516778523489933, 0.7516778523489933, 16.798657718120804, 0.5369127516778524, 0.21476510067114093, 9.222222222222221, 10, 8, 5, 9, 9, false, false, false, false, false, true, false, false
lewis hamilton, Event, 14, 0.001440661073156588, 9.232809430255402, 0.831041257367387, 0.8644400785854617, 0.39096267190569745, 0.04518664047151277, 0.6905697445972495, 0.6905697445972495, 83.54322200392927, 0.3929273084479371, 0.18369351669941061, 8.025641025641026, 8, 5, 4, 39, 39, false, false, false, true, true, true, false, false
happy mother's day, Event, 18, 0.07634597611583277, 8.55730642115203, 0.7570231350330501, 0.3235363550519358, 0.19788715769593956, 0.08109065155807366, 0.4782223796033994, 0.4782223796033994, 2244.3148016997166, 0.20036591123701605, 0.2128186968838527, 2.0526315789473686, 2, 1, 4, 247, 247, true, true, true, true, true, true, true, true
voguefestival, Event, 13, 2.1745827519344726E-4, 6.859060402684563, 1.5682326621923937, 1.4093959731543624, 0.47651006711409394, 0.017897091722595078, 0.7986577181208053, 0.7986577181208053, 10.935123042505593, 0.4809843400447427, 0.2841163310961969, 7.333333333333333, 6, 6, 4, 6, 2, false, false, false, true, true, true, false, false
the voice, Event, 9, 0.001540329449286918, 9.377764842840513, 0.8672875436554133, 0.5122235157159488, 0.179860302677532, 0.17578579743888242, 0.4935972060535506, 0.4935972060535506, 15221.02095459837, 0.18335273573923166, 0.03550640279394645, 6.333333333333333, 6, 4, 7, 6, 5, true, false, false, false, false, false, false, true
malaysiangp, Event, 11, 7.248609173114908E-5, 6.663461538461538, 1.5288461538461537, 1.5961538461538463, 0.0, 0.0, 0.9519230769230769, 0.9519230769230769, 37.50961538461539, 0.0, 0.8942307692307693, 5.053333333333334, 5, 2, 4, 75, 70, true, true, true, true, true, true, false, false
ynwa, Meme, 4, 0.0017759092474131527, 14.784552845528456, 0.9227642276422764, 0.34146341463414637, 0.008130081300813009, 0.06097560975609756, 0.8048780487804879, 0.8048780487804879, 2836.7073170731705, 0.008130081300813009, 0.036585365853658534, 7.897435897435898, 8, 5, 6, 39, 37, false, false, false, false, false, true, true, true
mums, Meme, 4, 0.007946287806027219, 8.999045194143857, 0.7323360916613622, 0.2816677275620624, 0.11425843411839592, 0.054423933800127305, 0.6190324633991089, 0.6190324633991089, 130.92234245703375, 0.11457670273711013, 0.11680458306810948, 9.10344827586207, 9, 7, 4, 58, 29, false, false, false, true, true, true, false, false
conaboyto65k, Meme, 12, 1.268506605295109E-4, 6.311004784688995, 1.1483253588516746, 1.2822966507177034, 0.0, 0.9330143540669856, 0.028708133971291867, 0.028708133971291867, 0.03349282296650718, 0.0, 0.07655502392344497, 4.357142857142857, 3, 3, 0, 28, 17, true, false, false, false, false, false, false, true
bbloggers, Meme, 9, 3.1712665132377723E-4, 7.155963302752293, 0.4954128440366973, 1.761467889908257, 0.7798165137614679, 0.03669724770642202, 0.29357798165137616, 0.29357798165137616, 2.6788990825688073, 0.8165137614678899, 0.10091743119266056, 7.0, 7, 5, 7, 10, 10, false, false, false, false, false, false, false, true
